IncidentID,ClaimID,IncidentDate,IncidentType,Severity,Description
INC00379,CLM00202,08/05/2025,Flood Damage,Medium,Minor scratch
INC00380,CLM00203,29/10/2024,Water Leakage,Medium,Admitted for 3 days
INC00381,CLM00203,24/10/2024,Collision,Medium,Severe flood in property
INC00382,CLM00204,07/04/2024,Collision,Low,Water damage to electronics
INC00383,CLM00204,19/04/2024,Collision,Medium,Smoke damage to living room
INC00384,CLM00205,11/06/2021,Road Accident,High,Vehicle collision on express road
INC00385,CLM00206,24/11/2021,Collision,Medium,Vehicle collision on express road
INC00386,CLM00206,19/11/2021,Collision,Medium,Broken window and missing items
INC00387,CLM00206,01/11/2021,Fire Outbreak,Low,Minor scratch
INC00388,CLM00207,14/10/2022,Road Accident,Medium,Water damage to electronics
INC00389,CLM00208,08/11/2020,Flood Damage,Low,Broken window and missing items
INC00390,CLM00209,03/12/2023,Theft,Medium,Vehicle collision on express road
INC00391,CLM00209,21/12/2023,Electrical Surge,Low,Severe flood in property
INC00392,CLM00210,05/02/2023,Fire Outbreak,Medium,Broken window and missing items
INC00393,CLM00211,04/07/2025,Medical Emergency,High,Vehicle collision on express road
INC00394,CLM00211,18/06/2025,Theft,Low,Smoke damage to living room
INC00395,CLM00212,15/10/2020,Electrical Surge,Medium,Severe flood in property
INC00396,CLM00212,22/10/2020,Medical Emergency,Low,Vehicle collision on express road
INC00397,CLM00213,21/01/2025,Burglary,Low,Engine damage reported
INC00398,CLM00213,26/12/2024,Road Accident,Medium,Admitted for 3 days
INC00399,CLM00214,12/09/2023,Water Leakage,Medium,Engine damage reported
INC00400,CLM00214,18/09/2023,Burglary,Medium,Stolen belongings reported
INC00401,CLM00215,10/06/2025,Road Accident,Low,Severe flood in property
INC00402,CLM00215,31/05/2025,Collision,Low,Stolen belongings reported
INC00403,CLM00216,08/05/2024,Road Accident,Low,Vehicle collision on express road
INC00404,CLM00216,29/05/2024,Collision,Medium,Admitted for 3 days
INC00405,CLM00217,21/07/2023,Water Leakage,Low,Minor scratch
INC00406,CLM00217,22/08/2023,Flood Damage,Low,Minor scratch
INC00407,CLM00217,25/07/2023,Flood Damage,Low,Severe flood in property
INC00408,CLM00218,21/06/2024,Theft,Low,Vehicle collision on express road
INC00409,CLM00218,06/06/2024,Electrical Surge,Medium,Severe flood in property
INC00410,CLM00218,19/06/2024,Electrical Surge,Medium,Admitted for 3 days
INC00411,CLM00219,09/09/2021,Road Accident,High,Stolen belongings reported
INC00412,CLM00219,23/08/2021,Collision,Medium,Severe flood in property
INC00413,CLM00219,16/09/2021,Water Leakage,Low,Water damage to electronics
INC00414,CLM00220,01/08/2024,Flood Damage,Medium,Stolen belongings reported
INC00415,CLM00220,07/08/2024,Burglary,Low,Smoke damage to living room
INC00416,CLM00221,17/07/2021,Medical Emergency,Low,Water damage to electronics
INC00417,CLM00221,12/08/2021,Theft,Low,Water damage to electronics
INC00418,CLM00222,19/11/2022,Electrical Surge,High,Broken window and missing items
INC00419,CLM00222,16/11/2022,Water Leakage,Low,Stolen belongings reported
INC00420,CLM00223,11/11/2024,Theft,High,Admitted for 3 days
INC00421,CLM00223,25/10/2024,Water Leakage,Low,Smoke damage to living room
INC00422,CLM00223,20/10/2024,Burglary,Low,Engine damage reported
INC00423,CLM00224,22/08/2023,Road Accident,Medium,Minor scratch
INC00424,CLM00224,10/08/2023,Medical Emergency,Low,Water damage to electronics
INC00425,CLM00225,23/04/2020,Medical Emergency,Low,Broken window and missing items
INC00426,CLM00225,02/04/2020,Burglary,Low,Broken window and missing items
INC00427,CLM00226,07/01/2023,Medical Emergency,Medium,Admitted for 3 days
INC00428,CLM00226,29/12/2022,Medical Emergency,Low,Admitted for 3 days
INC00429,CLM00227,25/01/2026,Burglary,Medium,Admitted for 3 days
INC00430,CLM00227,20/01/2026,Road Accident,Medium,Minor scratch
INC00431,CLM00228,18/08/2024,Electrical Surge,Low,Severe flood in property
INC00432,CLM00228,19/08/2024,Theft,Medium,Engine damage reported
INC00433,CLM00229,08/03/2026,Road Accident,Low,Smoke damage to living room
INC00434,CLM00229,09/03/2026,Water Leakage,Medium,Broken window and missing items
INC00435,CLM00230,05/09/2025,Burglary,Low,Stolen belongings reported
INC00436,CLM00230,18/09/2025,Collision,Medium,Admitted for 3 days
INC00437,CLM00231,27/07/2024,Burglary,Low,Vehicle collision on express road
INC00438,CLM00231,30/07/2024,Flood Damage,Medium,Minor scratch
INC00439,CLM00232,16/10/2023,Water Leakage,Low,Admitted for 3 days
INC00440,CLM00232,06/10/2023,Burglary,Low,Stolen belongings reported
INC00441,CLM00232,05/10/2023,Flood Damage,Low,Severe flood in property
INC00442,CLM00233,28/10/2020,Burglary,Medium,Broken window and missing items
INC00443,CLM00233,06/11/2020,Collision,Low,Minor scratch
INC00444,CLM00234,17/01/2022,Road Accident,Medium,Vehicle collision on express road
INC00445,CLM00234,16/01/2022,Flood Damage,Low,Admitted for 3 days
INC00446,CLM00234,12/01/2022,Flood Damage,Medium,Water damage to electronics
INC00447,CLM00235,25/03/2022,Medical Emergency,Medium,Severe flood in property
INC00448,CLM00236,31/01/2022,Electrical Surge,High,Smoke damage to living room
INC00449,CLM00236,28/01/2022,Theft,Medium,Water damage to electronics
INC00450,CLM00237,19/08/2021,Water Leakage,Low,Stolen belongings reported
INC00451,CLM00237,19/08/2021,Medical Emergency,Medium,Broken window and missing items
INC00452,CLM00237,19/08/2021,Fire Outbreak,Low,Minor scratch
INC00453,CLM00238,04/03/2026,Fire Outbreak,Low,Water damage to electronics
INC00454,CLM00239,17/03/2023,Flood Damage,High,Admitted for 3 days
INC00455,CLM00239,18/03/2023,Burglary,Low,Vehicle collision on express road
INC00456,CLM00240,19/09/2022,Collision,Medium,Smoke damage to living room
INC00457,CLM00240,10/09/2022,Collision,High,Admitted for 3 days
INC00458,CLM00240,22/09/2022,Flood Damage,Medium,Stolen belongings reported
INC00459,CLM00241,27/05/2026,Flood Damage,Medium,Vehicle collision on express road
INC00460,CLM00241,17/05/2026,Fire Outbreak,Low,Severe flood in property
INC00461,CLM00242,06/05/2020,Road Accident,Low,Vehicle collision on express road
INC00462,CLM00243,22/08/2023,Electrical Surge,Medium,Severe flood in property
INC00463,CLM00243,13/08/2023,Water Leakage,Medium,Broken window and missing items
INC00464,CLM00244,24/06/2021,Theft,Low,Severe flood in property
INC00465,CLM00244,19/06/2021,Water Leakage,Medium,Stolen belongings reported
INC00466,CLM00245,10/09/2022,Water Leakage,Medium,Stolen belongings reported
INC00467,CLM00245,01/09/2022,Medical Emergency,High,Minor scratch
INC00468,CLM00246,02/03/2025,Medical Emergency,Medium,Engine damage reported
INC00469,CLM00246,11/03/2025,Road Accident,Low,Smoke damage to living room
INC00470,CLM00247,11/08/2025,Burglary,High,Vehicle collision on express road
INC00471,CLM00248,23/09/2023,Theft,Low,Engine damage reported
INC00472,CLM00248,19/09/2023,Burglary,Medium,Severe flood in property
INC00473,CLM00249,25/09/2026,Water Leakage,Medium,Minor scratch
INC00474,CLM00249,19/09/2026,Flood Damage,Low,Severe flood in property
INC00475,CLM00249,11/10/2026,Burglary,Medium,Vehicle collision on express road
INC00476,CLM00250,03/04/2023,Collision,Low,Water damage to electronics
INC00477,CLM00250,02/04/2023,Fire Outbreak,Medium,Engine damage reported
INC00478,CLM00251,25/01/2022,Flood Damage,Medium,Broken window and missing items
INC00479,CLM00252,03/09/2020,Flood Damage,Medium,Severe flood in property
INC00480,CLM00253,27/01/2021,Water Leakage,High,Smoke damage to living room
INC00481,CLM00253,23/02/2021,Collision,Medium,Smoke damage to living room
INC00482,CLM00254,22/06/2024,Water Leakage,Medium,Severe flood in property
INC00483,CLM00255,27/10/2025,Water Leakage,Medium,Engine damage reported
INC00484,CLM00255,16/11/2025,Electrical Surge,Medium,Stolen belongings reported
INC00485,CLM00256,02/04/2021,Theft,Low,Admitted for 3 days
INC00486,CLM00256,09/04/2021,Water Leakage,Medium,Stolen belongings reported
INC00487,CLM00257,03/11/2021,Collision,Low,Engine damage reported
INC00488,CLM00257,16/10/2021,Water Leakage,Low,Minor scratch
INC00489,CLM00258,26/09/2023,Road Accident,Medium,Vehicle collision on express road
INC00490,CLM00258,09/10/2023,Medical Emergency,Medium,Engine damage reported
INC00491,CLM00259,16/11/2020,Collision,Medium,Stolen belongings reported
INC00492,CLM00259,24/10/2020,Theft,Low,Severe flood in property
INC00493,CLM00260,11/04/2025,Flood Damage,Low,Engine damage reported
INC00494,CLM00260,23/04/2025,Collision,Low,Minor scratch
INC00495,CLM00261,16/07/2021,Water Leakage,Medium,Smoke damage to living room
INC00496,CLM00261,21/06/2021,Fire Outbreak,Low,Minor scratch
INC00497,CLM00262,19/12/2023,Road Accident,Low,Severe flood in property
INC00498,CLM00263,27/05/2023,Burglary,Medium,Broken window and missing items
INC00499,CLM00263,14/05/2023,Theft,Low,Admitted for 3 days
INC00500,CLM00264,07/05/2024,Road Accident,Low,Vehicle collision on express road
INC00501,CLM00264,02/05/2024,Theft,Medium,Vehicle collision on express road
INC00502,CLM00265,16/02/2021,Road Accident,Medium,Minor scratch
INC00503,CLM00265,17/02/2021,Flood Damage,High,Smoke damage to living room
INC00504,CLM00266,12/05/2024,Collision,Medium,Smoke damage to living room
INC00505,CLM00266,14/05/2024,Fire Outbreak,Low,Vehicle collision on express road
INC00506,CLM00266,06/05/2024,Collision,Low,Engine damage reported
INC00507,CLM00267,17/07/2021,Medical Emergency,Medium,Engine damage reported
INC00508,CLM00267,21/07/2021,Collision,High,Admitted for 3 days
INC00509,CLM00268,03/01/2023,Flood Damage,Low,Admitted for 3 days
INC00510,CLM00268,05/01/2023,Road Accident,Low,Severe flood in property
INC00511,CLM00269,22/06/2024,Water Leakage,Medium,Smoke damage to living room
INC00512,CLM00269,02/06/2024,Collision,Low,Vehicle collision on express road
INC00513,CLM00270,12/06/2022,Medical Emergency,High,Severe flood in property
INC00514,CLM00270,29/05/2022,Flood Damage,Medium,Engine damage reported
INC00515,CLM00271,19/05/2023,Road Accident,Low,Smoke damage to living room
INC00516,CLM00271,26/04/2023,Burglary,Medium,Stolen belongings reported
INC00517,CLM00272,25/03/2025,Theft,Medium,Severe flood in property
INC00518,CLM00273,05/03/2025,Collision,Low,Minor scratch
INC00519,CLM00273,03/02/2025,Theft,Medium,Water damage to electronics
INC00520,CLM00274,28/02/2024,Road Accident,Medium,Admitted for 3 days
INC00521,CLM00274,24/01/2024,Electrical Surge,Low,Water damage to electronics
INC00522,CLM00275,23/12/2022,Fire Outbreak,Low,Admitted for 3 days
INC00523,CLM00276,16/05/2021,Flood Damage,Low,Severe flood in property
INC00524,CLM00276,19/05/2021,Flood Damage,Medium,Engine damage reported
INC00525,CLM00277,29/04/2020,Fire Outbreak,High,Water damage to electronics
INC00526,CLM00278,20/05/2024,Collision,Low,Smoke damage to living room
INC00527,CLM00278,05/05/2024,Road Accident,Low,Severe flood in property
INC00528,CLM00278,30/04/2024,Flood Damage,Low,Admitted for 3 days
INC00529,CLM00279,11/01/2025,Theft,Medium,Admitted for 3 days
INC00530,CLM00279,15/01/2025,Burglary,Medium,Vehicle collision on express road
INC00531,CLM00279,31/12/2024,Collision,Medium,Admitted for 3 days
INC00532,CLM00280,17/06/2022,Water Leakage,Low,Vehicle collision on express road
INC00533,CLM00280,04/06/2022,Flood Damage,Low,Engine damage reported
INC00534,CLM00281,10/09/2025,Flood Damage,Low,Admitted for 3 days
INC00535,CLM00282,11/10/2022,Fire Outbreak,Medium,Minor scratch
INC00536,CLM00282,06/10/2022,Electrical Surge,Medium,Stolen belongings reported
INC00537,CLM00283,19/10/2020,Collision,Low,Admitted for 3 days
INC00538,CLM00284,06/06/2024,Medical Emergency,Medium,Vehicle collision on express road
INC00539,CLM00284,06/06/2024,Theft,Medium,Engine damage reported
INC00540,CLM00285,22/12/2022,Road Accident,Medium,Engine damage reported
INC00541,CLM00285,25/12/2022,Flood Damage,Low,Severe flood in property
INC00542,CLM00286,10/10/2023,Fire Outbreak,High,Stolen belongings reported
INC00543,CLM00287,17/11/2022,Theft,Low,Severe flood in property
INC00544,CLM00287,25/11/2022,Road Accident,Medium,Admitted for 3 days
INC00545,CLM00288,15/12/2026,Burglary,Low,Broken window and missing items
INC00546,CLM00288,24/12/2026,Medical Emergency,Low,Severe flood in property
INC00547,CLM00288,29/11/2026,Theft,High,Vehicle collision on express road
INC00548,CLM00289,04/02/2021,Collision,Medium,Smoke damage to living room
INC00549,CLM00289,31/01/2021,Flood Damage,High,Minor scratch
INC00550,CLM00289,25/01/2021,Flood Damage,High,Severe flood in property
INC00551,CLM00290,31/10/2025,Burglary,Low,Broken window and missing items
INC00552,CLM00290,16/10/2025,Electrical Surge,Medium,Vehicle collision on express road
INC00553,CLM00291,01/01/2025,Theft,Medium,Smoke damage to living room
INC00554,CLM00291,16/01/2025,Water Leakage,High,Water damage to electronics
INC00555,CLM00292,19/05/2020,Collision,Low,Smoke damage to living room
INC00556,CLM00292,09/05/2020,Electrical Surge,Low,Severe flood in property
INC00557,CLM00293,03/07/2023,Burglary,Medium,Water damage to electronics
INC00558,CLM00294,21/10/2020,Medical Emergency,Low,Smoke damage to living room
INC00559,CLM00294,22/10/2020,Electrical Surge,Low,Smoke damage to living room
INC00560,CLM00294,12/10/2020,Medical Emergency,High,Engine damage reported
INC00561,CLM00295,09/07/2022,Road Accident,Medium,Vehicle collision on express road
INC00562,CLM00295,16/07/2022,Collision,Low,Water damage to electronics
INC00563,CLM00296,22/06/2025,Road Accident,Medium,Minor scratch
INC00564,CLM00296,27/06/2025,Electrical Surge,Medium,Admitted for 3 days
INC00565,CLM00296,29/06/2025,Flood Damage,Low,Admitted for 3 days
INC00566,CLM00297,22/05/2020,Road Accident,Medium,Engine damage reported
INC00567,CLM00297,19/04/2020,Collision,Medium,Water damage to electronics
INC00568,CLM00298,30/10/2023,Burglary,Low,Minor scratch
INC00569,CLM00299,19/10/2023,Collision,Low,Water damage to electronics
INC00570,CLM00299,31/10/2023,Burglary,Medium,Admitted for 3 days
INC00571,CLM00300,14/08/2025,Electrical Surge,Medium,Water damage to electronics
INC00572,CLM00300,23/08/2025,Medical Emergency,Low,Water damage to electronics
INC00573,CLM00301,09/07/2022,Flood Damage,Medium,Smoke damage to living room
INC00574,CLM00302,15/08/2023,Fire Outbreak,Low,Vehicle collision on express road
INC00575,CLM00302,10/09/2023,Burglary,Low,Broken window and missing items
INC00576,CLM00303,13/05/2025,Medical Emergency,Low,Smoke damage to living room
INC00577,CLM00303,06/05/2025,Water Leakage,Low,Admitted for 3 days
INC00578,CLM00304,07/03/2022,Burglary,High,Vehicle collision on express road
INC00579,CLM00304,05/03/2022,Theft,Low,Vehicle collision on express road
INC00580,CLM00304,15/03/2022,Flood Damage,Medium,Minor scratch
INC00581,CLM00305,11/10/2023,Road Accident,Low,Minor scratch
INC00582,CLM00305,11/10/2023,Collision,Low,Admitted for 3 days
INC00583,CLM00306,02/03/2021,Road Accident,Medium,Stolen belongings reported
INC00584,CLM00306,22/03/2021,Burglary,High,Admitted for 3 days
INC00585,CLM00307,07/06/2024,Fire Outbreak,High,Minor scratch
INC00586,CLM00307,12/06/2024,Medical Emergency,Low,Engine damage reported
INC00587,CLM00308,13/06/2021,Water Leakage,Low,Admitted for 3 days
INC00588,CLM00308,17/06/2021,Collision,Low,Minor scratch
INC00589,CLM00309,18/11/2020,Theft,Medium,Vehicle collision on express road
INC00590,CLM00309,05/12/2020,Fire Outbreak,Low,Water damage to electronics
INC00591,CLM00309,08/11/2020,Fire Outbreak,Low,Severe flood in property
INC00592,CLM00310,07/11/2021,Collision,Low,Admitted for 3 days
INC00593,CLM00310,15/11/2021,Electrical Surge,Medium,Engine damage reported
INC00594,CLM00311,26/08/2020,Flood Damage,High,Severe flood in property
INC00595,CLM00311,10/08/2020,Medical Emergency,Low,Smoke damage to living room
INC00596,CLM00312,10/02/2022,Electrical Surge,Low,Stolen belongings reported
INC00597,CLM00312,14/01/2022,Flood Damage,Medium,Broken window and missing items
INC00598,CLM00313,12/10/2024,Burglary,High,Engine damage reported
INC00599,CLM00314,31/10/2023,Medical Emergency,Low,Admitted for 3 days
INC00600,CLM00314,04/11/2023,Fire Outbreak,Medium,Admitted for 3 days
INC00601,CLM00315,25/04/2026,Road Accident,Low,Water damage to electronics
INC00602,CLM00315,26/03/2026,Electrical Surge,Low,Smoke damage to living room
INC00603,CLM00316,08/12/2021,Flood Damage,Low,Engine damage reported
INC00604,CLM00316,08/12/2021,Medical Emergency,Medium,Water damage to electronics
INC00605,CLM00316,04/12/2021,Fire Outbreak,Low,Vehicle collision on express road
INC00606,CLM00317,29/03/2026,Medical Emergency,Low,Water damage to electronics
INC00607,CLM00317,10/03/2026,Burglary,Medium,Broken window and missing items
INC00608,CLM00318,21/05/2021,Burglary,Medium,Engine damage reported
INC00609,CLM00318,14/05/2021,Flood Damage,Medium,Broken window and missing items
INC00610,CLM00319,01/09/2022,Burglary,Medium,Admitted for 3 days
INC00611,CLM00319,18/09/2022,Collision,Low,Severe flood in property
INC00612,CLM00320,24/03/2022,Burglary,High,Minor scratch
INC00613,CLM00320,06/04/2022,Fire Outbreak,High,Engine damage reported
INC00614,CLM00321,01/10/2020,Road Accident,Low,Vehicle collision on express road
INC00615,CLM00321,03/11/2020,Burglary,Low,Smoke damage to living room
INC00616,CLM00322,09/10/2024,Theft,Medium,Vehicle collision on express road
INC00617,CLM00323,30/09/2024,Medical Emergency,Low,Vehicle collision on express road
INC00618,CLM00323,24/10/2024,Road Accident,Low,Stolen belongings reported
